Port,Protocol,Count
167217,tcp,1
167218,tcp,1
167219,tcp,1
167220,tcp,1
167221,tcp,1
167222,tcp,1
167223,tcp,1
167224,tcp,1
167225,tcp,1
167226,tcp,1
167227,tcp,1
167228,tcp,1
167229,tcp,1
167230,tcp,1
167231,tcp,1
167232,tcp,1
167233,tcp,1
167234,tcp,1
167235,tcp,1
167236,tcp,1
167237,tcp,1
167238,tcp,1
167239,tcp,1
167240,tcp,1
167241,tcp,1
167242,tcp,1
167243,tcp,1
167244,tcp,1
167245,tcp,1
167246,tcp,1
167247,tcp,1
167248,tcp,1
167249,tcp,1
167250,tcp,1
167251,tcp,1
167252,tcp,1
167253,tcp,1
167254,tcp,1
167255,tcp,1
167256,tcp,1
167257,tcp,1
167258,tcp,1
167259,tcp,1
167260,tcp,1
167261,tcp,1
167262,tcp,1
167263,tcp,1
167264,tcp,1
167265,tcp,1
167266,tcp,1
167267,tcp,1
167268,tcp,1
167269,tcp,1
167270,tcp,1
167271,tcp,1
167272,tcp,1
167273,tcp,1
167274,tcp,1
167275,tcp,1
167276,tcp,1
167277,tcp,1
167278,tcp,1
167279,tcp,1
167280,tcp,1
167281,tcp,1
167282,tcp,1
167283,tcp,1
167284,tcp,1
167285,tcp,1
167286,tcp,1
167287,tcp,1
167288,tcp,1
167289,tcp,1
167290,tcp,1
167291,tcp,1
167292,tcp,1
167293,tcp,1
167294,tcp,1
167295,tcp,1
167296,tcp,1
167297,tcp,1
167298,tcp,1
167299,tcp,1
167300,tcp,1
167301,tcp,1
167302,tcp,1
167303,tcp,1
167304,tcp,1
167305,tcp,1
167306,tcp,1
167307,tcp,1
167308,tcp,1
167309,tcp,1
167310,tcp,1
167311,tcp,1
167312,tcp,1
167313,tcp,1
167314,tcp,1
167315,tcp,1
167316,tcp,1
167317,tcp,1
167318,tcp,1
167319,tcp,1
167320,tcp,1
167321,tcp,1
167322,tcp,1
167323,tcp,1
167324,tcp,1
167325,tcp,1
167326,tcp,1
167327,tcp,1
167328,tcp,1
167329,tcp,1
167330,tcp,1
167331,tcp,1
167332,tcp,1
167333,tcp,1
167334,tcp,1
167335,tcp,1
167336,tcp,1
167337,tcp,1
167338,tcp,1
167339,tcp,1
167340,tcp,1
167341,tcp,1
167342,tcp,1
167343,tcp,1
167344,tcp,1
167345,tcp,1
167346,tcp,1
167347,tcp,1
167348,tcp,1
167349,tcp,1
167350,tcp,1
167351,tcp,1
167352,tcp,1
167353,tcp,1
167354,tcp,1
167355,tcp,1
167356,tcp,1
167357,tcp,1
167358,tcp,1
167359,tcp,1
167360,tcp,1
167361,tcp,1
167362,tcp,1
167363,tcp,1
167364,tcp,1
167365,tcp,1
167366,tcp,1
167367,tcp,1
167368,tcp,1
167369,tcp,1
167370,tcp,1
167371,tcp,1
167372,tcp,1
167373,tcp,1
167374,tcp,1
167375,tcp,1
167376,tcp,1
167377,tcp,1
167378,tcp,1
167379,tcp,1
167380,tcp,1
167381,tcp,1
167382,tcp,1
167383,tcp,1
167384,tcp,1
167385,tcp,1
167386,tcp,1
167387,tcp,1
167388,tcp,1
167389,tcp,1
167390,tcp,1
167391,tcp,1
167392,tcp,1
167393,tcp,1
167394,tcp,1
167395,tcp,1
167396,tcp,1
167397,tcp,1
167398,tcp,1
167399,tcp,1
167400,tcp,1
167401,tcp,1
167402,tcp,1
167403,tcp,1
167404,tcp,1
167405,tcp,1
167406,tcp,1
167407,tcp,1
167408,tcp,1
167409,tcp,1
167410,tcp,1
167411,tcp,1
167412,tcp,1
167413,tcp,1
167414,tcp,1
167415,tcp,1
167416,tcp,1
167417,tcp,1
167418,tcp,1
167419,tcp,1
167420,tcp,1
167421,tcp,1
167422,tcp,1
167423,tcp,1
167424,tcp,1
167425,tcp,1
167426,tcp,1
167427,tcp,1
167428,tcp,1
167429,tcp,1
167430,tcp,1
167431,tcp,1
167432,tcp,1
167433,tcp,1
167434,tcp,1
167435,tcp,1
167436,tcp,1
167437,tcp,1
167438,tcp,1
167439,tcp,1
167440,tcp,1
167441,tcp,1
167442,tcp,1
167443,tcp,1
167444,tcp,1
167445,tcp,1
167446,tcp,1
167447,tcp,1
167448,tcp,1
167449,tcp,1
167450,tcp,1
167451,tcp,1
167452,tcp,1
167453,tcp,1
167454,tcp,1
167455,tcp,1
167456,tcp,1
167457,tcp,1
167458,tcp,1
167459,tcp,1
167460,tcp,1
167461,tcp,1
167462,tcp,1
167463,tcp,1
167464,tcp,1
167465,tcp,1
167466,tcp,1
167467,tcp,1
167468,tcp,1
167469,tcp,1
167470,tcp,1
167471,tcp,1
167472,tcp,1
167473,tcp,1
167474,tcp,1
167475,tcp,1
167476,tcp,1
167477,tcp,1
167478,tcp,1
167479,tcp,1
167480,tcp,1
167481,tcp,1
167482,tcp,1
167483,tcp,1
167484,tcp,1
167485,tcp,1
167486,tcp,1
167487,tcp,1
167488,tcp,1
167489,tcp,1
167490,tcp,1
167491,tcp,1
167492,tcp,1
167493,tcp,1
167494,tcp,1
167495,tcp,1
167496,tcp,1
167497,tcp,1
167498,tcp,1
167499,tcp,1
167500,tcp,1
167501,tcp,1
167502,tcp,1
167503,tcp,1
167504,tcp,1
167505,tcp,1
167506,tcp,1
167507,tcp,1
167508,tcp,1
167509,tcp,1
167510,tcp,1
167511,tcp,1
167512,tcp,1
167513,tcp,1
167514,tcp,1
167515,tcp,1
167516,tcp,1
167517,tcp,1
167518,tcp,1
167519,tcp,1
167520,tcp,1
167521,tcp,1
167522,tcp,1
167523,tcp,1
167524,tcp,1
167525,tcp,1
167526,tcp,1
167527,tcp,1
167528,tcp,1
167529,tcp,1
167530,tcp,1
167531,tcp,1
167532,tcp,1
167533,tcp,1
167534,tcp,1
167535,tcp,1
167536,tcp,1
167537,tcp,1
167538,tcp,1
167539,tcp,1
167540,tcp,1
167541,tcp,1
167542,tcp,1
167543,tcp,1
167544,tcp,1
167545,tcp,1
167546,tcp,1
167547,tcp,1
167548,tcp,1
167549,tcp,1
167550,tcp,1
167551,tcp,1
167552,tcp,1
167553,tcp,1
167554,tcp,1
167555,tcp,1
167556,tcp,1
167557,tcp,1
167558,tcp,1
167559,tcp,1
167560,tcp,1
167561,tcp,1
167562,tcp,1
167563,tcp,1
167564,tcp,1
167565,tcp,1
167566,tcp,1
167567,tcp,1
167568,tcp,1
167569,tcp,1
167570,tcp,1
167571,tcp,1
167572,tcp,1
167573,tcp,1
167574,tcp,1
167575,tcp,1
167576,tcp,1
167577,tcp,1
167578,tcp,1
167579,tcp,1
167580,tcp,1
167581,tcp,1
167582,tcp,1
167583,tcp,1
167584,tcp,1
167585,tcp,1
167586,tcp,1
167587,tcp,1
167588,tcp,1
167589,tcp,1
167590,tcp,1
167591,tcp,1
167592,tcp,1
167593,tcp,1
167594,tcp,1
167595,tcp,1
167596,tcp,1
167597,tcp,1
167598,tcp,1
167599,tcp,1
167600,tcp,1
167601,tcp,1
167602,tcp,1
167603,tcp,1
167604,tcp,1
167605,tcp,1
167606,tcp,1
167607,tcp,1
167608,tcp,1
167609,tcp,1
167610,tcp,1
167611,tcp,1
167612,tcp,1
167613,tcp,1
167614,tcp,1
167615,tcp,1
167616,tcp,1
167617,tcp,1
167618,tcp,1
167619,tcp,1
167620,tcp,1
167621,tcp,1
167622,tcp,1
167623,tcp,1
167624,tcp,1
167625,tcp,1
167626,tcp,1
167627,tcp,1
167628,tcp,1
167629,tcp,1
167630,tcp,1
167631,tcp,1
167632,tcp,1
167633,tcp,1
167634,tcp,1
167635,tcp,1
167636,tcp,1
167637,tcp,1
167638,tcp,1
167639,tcp,1
167640,tcp,1
167641,tcp,1
167642,tcp,1
167643,tcp,1
167644,tcp,1
167645,tcp,1
167646,tcp,1
167647,tcp,1
167648,tcp,1
167649,tcp,1
167650,tcp,1
167651,tcp,1
167652,tcp,1
167653,tcp,1
167654,tcp,1
167655,tcp,1
167656,tcp,1
167657,tcp,1
167658,tcp,1
167659,tcp,1
167660,tcp,1
167661,tcp,1
167662,tcp,1
167663,tcp,1
167664,tcp,1
167665,tcp,1
167666,tcp,1
167667,tcp,1
167668,tcp,1
167669,tcp,1
167670,tcp,1
167671,tcp,1
167672,tcp,1
167673,tcp,1
167674,tcp,1
167675,tcp,1
167676,tcp,1
167677,tcp,1
167678,tcp,1
167679,tcp,1
167680,tcp,1
167681,tcp,1
167682,tcp,1
167683,tcp,1
167684,tcp,1
167685,tcp,1
167686,tcp,1
167687,tcp,1
167688,tcp,1
167689,tcp,1
167690,tcp,1
167691,tcp,1
167692,tcp,1
167693,tcp,1
167694,tcp,1
167695,tcp,1
167696,tcp,1
167697,tcp,1
167698,tcp,1
167699,tcp,1
167700,tcp,1
167701,tcp,1
167702,tcp,1
167703,tcp,1
167704,tcp,1
167705,tcp,1
167706,tcp,1
167707,tcp,1
167708,tcp,1
167709,tcp,1
167710,tcp,1
167711,tcp,1
167712,tcp,1
167713,tcp,1
167714,tcp,1
167715,tcp,1
167716,tcp,1
167717,tcp,1
167718,tcp,1
167719,tcp,1
167720,tcp,1
167721,tcp,1
167722,tcp,1
167723,tcp,1
167724,tcp,1
167725,tcp,1
167726,tcp,1
167727,tcp,1
167728,tcp,1
167729,tcp,1
167730,tcp,1
167731,tcp,1
167732,tcp,1
167733,tcp,1
167734,tcp,1
167735,tcp,1
167736,tcp,1
167737,tcp,1
167738,tcp,1
167739,tcp,1
167740,tcp,1
167741,tcp,1
167742,tcp,1
167743,tcp,1
167744,tcp,1
167745,tcp,1
167746,tcp,1
167747,tcp,1
167748,tcp,1
167749,tcp,1
167750,tcp,1
167751,tcp,1
167752,tcp,1
167753,tcp,1
167754,tcp,1
167755,tcp,1
167756,tcp,1
167757,tcp,1
167758,tcp,1
167759,tcp,1
167760,tcp,1
167761,tcp,1
167762,tcp,1
167763,tcp,1
167764,tcp,1
167765,tcp,1
167766,tcp,1
167767,tcp,1
167768,tcp,1
167769,tcp,1
167770,tcp,1
167771,tcp,1
167772,tcp,1
167773,tcp,1
167774,tcp,1
167775,tcp,1
167776,tcp,1
167777,tcp,1
167778,tcp,1
167779,tcp,1
167780,tcp,1
167781,tcp,1
167782,tcp,1
167783,tcp,1
167784,tcp,1
167785,tcp,1
167786,tcp,1
167787,tcp,1
167788,tcp,1
167789,tcp,1
167790,tcp,1
167791,tcp,1
167792,tcp,1
167793,tcp,1
167794,tcp,1
167795,tcp,1
167796,tcp,1
167797,tcp,1
167798,tcp,1
167799,tcp,1
167800,tcp,1
167801,tcp,1
167802,tcp,1
167803,tcp,1
167804,tcp,1
167805,tcp,1
167806,tcp,1
167807,tcp,1
167808,tcp,1
167809,tcp,1
167810,tcp,1
167811,tcp,1
167812,tcp,1
167813,tcp,1
167814,tcp,1
167815,tcp,1
167816,tcp,1
167817,tcp,1
167818,tcp,1
167819,tcp,1
167820,tcp,1
167821,tcp,1
167822,tcp,1
167823,tcp,1
167824,tcp,1
167825,tcp,1
167826,tcp,1
167827,tcp,1
167828,tcp,1
167829,tcp,1
167830,tcp,1
167831,tcp,1
167832,tcp,1
167833,tcp,1
167834,tcp,1
167835,tcp,1
167836,tcp,1
167837,tcp,1
167838,tcp,1
167839,tcp,1
167840,tcp,1
167841,tcp,1
167842,tcp,1
167843,tcp,1
167844,tcp,1
167845,tcp,1
167846,tcp,1
167847,tcp,1
167848,tcp,1
167849,tcp,1
167850,tcp,1
167851,tcp,1
167852,tcp,1
167853,tcp,1
167854,tcp,1
167855,tcp,1
167856,tcp,1
167857,tcp,1
167858,tcp,1
167859,tcp,1
167860,tcp,1
167861,tcp,1
167862,tcp,1
167863,tcp,1
167864,tcp,1
167865,tcp,1
167866,tcp,1
167867,tcp,1
167868,tcp,1
167869,tcp,1
167870,tcp,1
167871,tcp,1
167872,tcp,1
167873,tcp,1
167874,tcp,1
167875,tcp,1
167876,tcp,1
167877,tcp,1
167878,tcp,1
167879,tcp,1
167880,tcp,1
167881,tcp,1
167882,tcp,1
167883,tcp,1
167884,tcp,1
167885,tcp,1
167886,tcp,1
167887,tcp,1
167888,tcp,1
167889,tcp,1
167890,tcp,1
167891,tcp,1
167892,tcp,1
167893,tcp,1
167894,tcp,1
167895,tcp,1
167896,tcp,1
167897,tcp,1
167898,tcp,1
167899,tcp,1
167900,tcp,1
167901,tcp,1
167902,tcp,1
167903,tcp,1
167904,tcp,1
167905,tcp,1
167906,tcp,1
167907,tcp,1
167908,tcp,1
167909,tcp,1
167910,tcp,1
167911,tcp,1
167912,tcp,1
167913,tcp,1
167914,tcp,1
167915,tcp,1
167916,tcp,1
167917,tcp,1
167918,tcp,1
167919,tcp,1
167920,tcp,1
167921,tcp,1
167922,tcp,1
167923,tcp,1
167924,tcp,1
167925,tcp,1
167926,tcp,1
167927,tcp,1
167928,tcp,1
167929,tcp,1
167930,tcp,1
167931,tcp,1
167932,tcp,1
167933,tcp,1
167934,tcp,1
167935,tcp,1
167936,tcp,1
167937,tcp,1
167938,tcp,1
167939,tcp,1
167940,tcp,1
167941,tcp,1
167942,tcp,1
167943,tcp,1
167944,tcp,1
167945,tcp,1
167946,tcp,1
167947,tcp,1
167948,tcp,1
167949,tcp,1
167950,tcp,1
167951,tcp,1
167952,tcp,1
167953,tcp,1
167954,tcp,1
167955,tcp,1
167956,tcp,1
167957,tcp,1
167958,tcp,1
167959,tcp,1
167960,tcp,1
167961,tcp,1
167962,tcp,1
167963,tcp,1
167964,tcp,1
167965,tcp,1
167966,tcp,1
167967,tcp,1
167968,tcp,1
167969,tcp,1
167970,tcp,1
167971,tcp,1
167972,tcp,1
167973,tcp,1
167974,tcp,1
167975,tcp,1
167976,tcp,1
167977,tcp,1
167978,tcp,1
167979,tcp,1
167980,tcp,1
167981,tcp,1
167982,tcp,1
167983,tcp,1
167984,tcp,1
167985,tcp,1
167986,tcp,1
167987,tcp,1
167988,tcp,1
167989,tcp,1
167990,tcp,1
167991,tcp,1
167992,tcp,1
167993,tcp,1
167994,tcp,1
167995,tcp,1
167996,tcp,1
167997,tcp,1
167998,tcp,1
167999,tcp,1
168000,tcp,1
168001,tcp,1
168002,tcp,1
168003,tcp,1
168004,tcp,1
168005,tcp,1
168006,tcp,1
168007,tcp,1
168008,tcp,1
168009,tcp,1
168010,tcp,1
168011,tcp,1
168012,tcp,1
168013,tcp,1
168014,tcp,1
168015,tcp,1
168016,tcp,1
168017,tcp,1
168018,tcp,1
168019,tcp,1
168020,tcp,1
168021,tcp,1
168022,tcp,1
168023,tcp,1
168024,tcp,1
168025,tcp,1
168026,tcp,1
168027,tcp,1
168028,tcp,1
168029,tcp,1
168030,tcp,1
168031,tcp,1
168032,tcp,1
168033,tcp,1
168034,tcp,1
168035,tcp,1
168036,tcp,1
168037,tcp,1
168038,tcp,1
168039,tcp,1
168040,tcp,1
168041,tcp,1
168042,tcp,1
168043,tcp,1
168044,tcp,1
168045,tcp,1
168046,tcp,1
168047,tcp,1
168048,tcp,1
168049,tcp,1
168050,tcp,1
168051,tcp,1
168052,tcp,1
168053,tcp,1
168054,tcp,1
168055,tcp,1
168056,tcp,1
168057,tcp,1
168058,tcp,1
168059,tcp,1
168060,tcp,1
168061,tcp,1
168062,tcp,1
168063,tcp,1
168064,tcp,1
168065,tcp,1
168066,tcp,1
168067,tcp,1
168068,tcp,1
168069,tcp,1
168070,tcp,1
168071,tcp,1
168072,tcp,1
168073,tcp,1
168074,tcp,1
168075,tcp,1
168076,tcp,1
168077,tcp,1
168078,tcp,1
168079,tcp,1
168080,tcp,1
168081,tcp,1
168082,tcp,1
168083,tcp,1
168084,tcp,1
168085,tcp,1
168086,tcp,1
168087,tcp,1
168088,tcp,1
168089,tcp,1
168090,tcp,1
168091,tcp,1
168092,tcp,1
168093,tcp,1
168094,tcp,1
168095,tcp,1
168096,tcp,1
168097,tcp,1
168098,tcp,1
168099,tcp,1
168100,tcp,1
168101,tcp,1
168102,tcp,1
168103,tcp,1
168104,tcp,1
168105,tcp,1
168106,tcp,1
168107,tcp,1
168108,tcp,1
168109,tcp,1
168110,tcp,1
168111,tcp,1
168112,tcp,1
168113,tcp,1
168114,tcp,1
168115,tcp,1
168116,tcp,1
168117,tcp,1
168118,tcp,1
168119,tcp,1
168120,tcp,1
168121,tcp,1
168122,tcp,1
168123,tcp,1
168124,tcp,1
168125,tcp,1
168126,tcp,1
168127,tcp,1
168128,tcp,1
168129,tcp,1
168130,tcp,1
168131,tcp,1
168132,tcp,1
168133,tcp,1
168134,tcp,1
168135,tcp,1
168136,tcp,1
168137,tcp,1
168138,tcp,1
168139,tcp,1
168140,tcp,1
168141,tcp,1
168142,tcp,1
168143,tcp,1
168144,tcp,1
168145,tcp,1
168146,tcp,1
168147,tcp,1
168148,tcp,1
168149,tcp,1
168150,tcp,1
168151,tcp,1
168152,tcp,1
168153,tcp,1
168154,tcp,1
168155,tcp,1
168156,tcp,1
168157,tcp,1
168158,tcp,1
168159,tcp,1
168160,tcp,1
168161,tcp,1
168162,tcp,1
168163,tcp,1
168164,tcp,1
168165,tcp,1
168166,tcp,1
168167,tcp,1
168168,tcp,1
168169,tcp,1
168170,tcp,1
168171,tcp,1
168172,tcp,1
168173,tcp,1
168174,tcp,1
168175,tcp,1
168176,tcp,1
168177,tcp,1
168178,tcp,1
168179,tcp,1
168180,tcp,1
168181,tcp,1
168182,tcp,1
168183,tcp,1
168184,tcp,1
168185,tcp,1
168186,tcp,1
168187,tcp,1
168188,tcp,1
168189,tcp,1
168190,tcp,1
168191,tcp,1
168192,tcp,1
168193,tcp,1
168194,tcp,1
168195,tcp,1
168196,tcp,1
168197,tcp,1
168198,tcp,1
168199,tcp,1
168200,tcp,1
168201,tcp,1
168202,tcp,1
168203,tcp,1
168204,tcp,1
168205,tcp,1
168206,tcp,1
168207,tcp,1
168208,tcp,1
168209,tcp,1
168210,tcp,1
168211,tcp,1
168212,tcp,1
168213,tcp,1
168214,tcp,1
168215,tcp,1
168216,tcp,1
168217,tcp,1
168218,tcp,1
168219,tcp,1
168220,tcp,1
168221,tcp,1
168222,tcp,1
168223,tcp,1
168224,tcp,1
168225,tcp,1
168226,tcp,1
168227,tcp,1
168228,tcp,1
168229,tcp,1
168230,tcp,1
168231,tcp,1
168232,tcp,1
168233,tcp,1
168234,tcp,1
168235,tcp,1
168236,tcp,1
168237,tcp,1
168238,tcp,1
168239,tcp,1
168240,tcp,1
168241,tcp,1
168242,tcp,1
168243,tcp,1
168244,tcp,1
168245,tcp,1
168246,tcp,1
168247,tcp,1
168248,tcp,1
168249,tcp,1
168250,tcp,1
168251,tcp,1
168252,tcp,1
168253,tcp,1
168254,tcp,1
168255,tcp,1
168256,tcp,1
168257,tcp,1
168258,tcp,1
168259,tcp,1
168260,tcp,1
168261,tcp,1
168262,tcp,1
168263,tcp,1
168264,tcp,1
168265,tcp,1
168266,tcp,1
168267,tcp,1
168268,tcp,1
168269,tcp,1
168270,tcp,1
168271,tcp,1
168272,tcp,1
168273,tcp,1
168274,tcp,1
168275,tcp,1
168276,tcp,1
168277,tcp,1
168278,tcp,1
168279,tcp,1
168280,tcp,1
168281,tcp,1
168282,tcp,1
168283,tcp,1
168284,tcp,1
168285,tcp,1
168286,tcp,1
168287,tcp,1
168288,tcp,1
168289,tcp,1
168290,tcp,1
168291,tcp,1
168292,tcp,1
168293,tcp,1
168294,tcp,1
168295,tcp,1
168296,tcp,1
168297,tcp,1
168298,tcp,1
168299,tcp,1
168300,tcp,1
168301,tcp,1
168302,tcp,1
168303,tcp,1
168304,tcp,1
168305,tcp,1
168306,tcp,1
168307,tcp,1
168308,tcp,1
168309,tcp,1
168310,tcp,1
168311,tcp,1
168312,tcp,1
168313,tcp,1
168314,tcp,1
168315,tcp,1
168316,tcp,1
168317,tcp,1
168318,tcp,1
168319,tcp,1
168320,tcp,1
168321,tcp,1
168322,tcp,1
168323,tcp,1
168324,tcp,1
168325,tcp,1
168326,tcp,1
168327,tcp,1
168328,tcp,1
168329,tcp,1
168330,tcp,1
168331,tcp,1
168332,tcp,1
168333,tcp,1
168334,tcp,1
168335,tcp,1
168336,tcp,1
168337,tcp,1
168338,tcp,1
168339,tcp,1
168340,tcp,1
168341,tcp,1
168342,tcp,1
168343,tcp,1
168344,tcp,1
168345,tcp,1
168346,tcp,1
168347,tcp,1
168348,tcp,1
168349,tcp,1
168350,tcp,1
168351,tcp,1
168352,tcp,1
168353,tcp,1
168354,tcp,1
168355,tcp,1
168356,tcp,1
168357,tcp,1
168358,tcp,1
168359,tcp,1
168360,tcp,1
168361,tcp,1
168362,tcp,1
168363,tcp,1
168364,tcp,1
168365,tcp,1
168366,tcp,1
168367,tcp,1
168368,tcp,1
168369,tcp,1
168370,tcp,1
168371,tcp,1
168372,tcp,1
168373,tcp,1
168374,tcp,1
168375,tcp,1
168376,tcp,1
168377,tcp,1
168378,tcp,1
168379,tcp,1
168380,tcp,1
168381,tcp,1
168382,tcp,1
168383,tcp,1
168384,tcp,1
168385,tcp,1
168386,tcp,1
168387,tcp,1
168388,tcp,1
168389,tcp,1
168390,tcp,1
168391,tcp,1
168392,tcp,1
168393,tcp,1
168394,tcp,1
168395,tcp,1
168396,tcp,1
168397,tcp,1
168398,tcp,1
168399,tcp,1
168400,tcp,1
168401,tcp,1
168402,tcp,1
168403,tcp,1
168404,tcp,1
168405,tcp,1
168406,tcp,1
168407,tcp,1
168408,tcp,1
168409,tcp,1
168410,tcp,1
168411,tcp,1
168412,tcp,1
168413,tcp,1
168414,tcp,1
168415,tcp,1
168416,tcp,1
168417,tcp,1
168418,tcp,1
168419,tcp,1
168420,tcp,1
168421,tcp,1
168422,tcp,1
168423,tcp,1
168424,tcp,1
168425,tcp,1
168426,tcp,1
168427,tcp,1
168428,tcp,1
168429,tcp,1
168430,tcp,1
168431,tcp,1
168432,tcp,1
168433,tcp,1
168434,tcp,1
168435,tcp,1
168436,tcp,1
168437,tcp,1
168438,tcp,1
168439,tcp,1
168440,tcp,1
168441,tcp,1
168442,tcp,1
168443,tcp,1
168444,tcp,1
168445,tcp,1
168446,tcp,1
168447,tcp,1
168448,tcp,1
168449,tcp,1
168450,tcp,1
168451,tcp,1
168452,tcp,1
168453,tcp,1
168454,tcp,1
168455,tcp,1
168456,tcp,1
168457,tcp,1
168458,tcp,1
168459,tcp,1
168460,tcp,1
168461,tcp,1
168462,tcp,1
168463,tcp,1
168464,tcp,1
168465,tcp,1
168466,tcp,1
168467,tcp,1
168468,tcp,1
168469,tcp,1
168470,tcp,1
168471,tcp,1
168472,tcp,1
168473,tcp,1
168474,tcp,1
168475,tcp,1
168476,tcp,1
168477,tcp,1
168478,tcp,1
168479,tcp,1
168480,tcp,1
168481,tcp,1
168482,tcp,1
168483,tcp,1
168484,tcp,1
168485,tcp,1
168486,tcp,1
168487,tcp,1
168488,tcp,1
168489,tcp,1
168490,tcp,1
168491,tcp,1
168492,tcp,1
168493,tcp,1
168494,tcp,1
168495,tcp,1
168496,tcp,1
168497,tcp,1
168498,tcp,1
168499,tcp,1
168500,tcp,1
168501,tcp,1
168502,tcp,1
168503,tcp,1
168504,tcp,1
168505,tcp,1
168506,tcp,1
168507,tcp,1
168508,tcp,1
168509,tcp,1
168510,tcp,1
168511,tcp,1
168512,tcp,1
168513,tcp,1
168514,tcp,1
168515,tcp,1
168516,tcp,1
168517,tcp,1
168518,tcp,1
168519,tcp,1
168520,tcp,1
168521,tcp,1
168522,tcp,1
168523,tcp,1
168524,tcp,1
168525,tcp,1
168526,tcp,1
168527,tcp,1
168528,tcp,1
168529,tcp,1
168530,tcp,1
168531,tcp,1
168532,tcp,1
168533,tcp,1
168534,tcp,1
168535,tcp,1
168536,tcp,1
168537,tcp,1
168538,tcp,1
168539,tcp,1
168540,tcp,1
168541,tcp,1
168542,tcp,1
168543,tcp,1
168544,tcp,1
168545,tcp,1
168546,tcp,1
168547,tcp,1
168548,tcp,1
168549,tcp,1
168550,tcp,1
168551,tcp,1
168552,tcp,1
168553,tcp,1
168554,tcp,1
168555,tcp,1
168556,tcp,1
168557,tcp,1
168558,tcp,1
168559,tcp,1
168560,tcp,1
168561,tcp,1
168562,tcp,1
168563,tcp,1
168564,tcp,1
168565,tcp,1
168566,tcp,1
168567,tcp,1
168568,tcp,1
168569,tcp,1
168570,tcp,1
168571,tcp,1
168572,tcp,1
168573,tcp,1
168574,tcp,1
168575,tcp,1
168576,tcp,1
168577,tcp,1
168578,tcp,1
168579,tcp,1
168580,tcp,1
168581,tcp,1
168582,tcp,1
168583,tcp,1
168584,tcp,1
168585,tcp,1
168586,tcp,1
168587,tcp,1
168588,tcp,1
168589,tcp,1
168590,tcp,1
168591,tcp,1
168592,tcp,1
168593,tcp,1
168594,tcp,1
168595,tcp,1
168596,tcp,1
168597,tcp,1
168598,tcp,1
168599,tcp,1
168600,tcp,1
168601,tcp,1
168602,tcp,1
168603,tcp,1
168604,tcp,1
168605,tcp,1
168606,tcp,1
168607,tcp,1
168608,tcp,1
168609,tcp,1
168610,tcp,1
168611,tcp,1
168612,tcp,1
168613,tcp,1
168614,tcp,1
168615,tcp,1
168616,tcp,1
168617,tcp,1
168618,tcp,1
168619,tcp,1
168620,tcp,1
168621,tcp,1
168622,tcp,1
168623,tcp,1
168624,tcp,1
168625,tcp,1
168626,tcp,1
168627,tcp,1
168628,tcp,1
168629,tcp,1
168630,tcp,1
168631,tcp,1
168632,tcp,1
168633,tcp,1
168634,tcp,1
168635,tcp,1
168636,tcp,1
168637,tcp,1
168638,tcp,1
168639,tcp,1
168640,tcp,1
168641,tcp,1
168642,tcp,1
168643,tcp,1
168644,tcp,1
168645,tcp,1
168646,tcp,1
168647,tcp,1
168648,tcp,1
168649,tcp,1
168650,tcp,1
168651,tcp,1
168652,tcp,1
168653,tcp,1
168654,tcp,1
168655,tcp,1
168656,tcp,1
168657,tcp,1
168658,tcp,1
168659,tcp,1
168660,tcp,1
168661,tcp,1
168662,tcp,1
168663,tcp,1
168664,tcp,1
168665,tcp,1
168666,tcp,1
168667,tcp,1
168668,tcp,1
168669,tcp,1
168670,tcp,1
168671,tcp,1
168672,tcp,1
168673,tcp,1
168674,tcp,1
168675,tcp,1
168676,tcp,1
168677,tcp,1
168678,tcp,1
168679,tcp,1
168680,tcp,1
168681,tcp,1
168682,tcp,1
168683,tcp,1
168684,tcp,1
168685,tcp,1
168686,tcp,1
168687,tcp,1
168688,tcp,1
168689,tcp,1
168690,tcp,1
168691,tcp,1
168692,tcp,1
168693,tcp,1
168694,tcp,1
168695,tcp,1
168696,tcp,1
168697,tcp,1
168698,tcp,1
168699,tcp,1
168700,tcp,1
168701,tcp,1
168702,tcp,1
168703,tcp,1
168704,tcp,1
168705,tcp,1
168706,tcp,1
168707,tcp,1
168708,tcp,1
168709,tcp,1
168710,tcp,1
168711,tcp,1
168712,tcp,1
168713,tcp,1
168714,tcp,1
168715,tcp,1
168716,tcp,1
168717,tcp,1
168718,tcp,1
168719,tcp,1
168720,tcp,1
168721,tcp,1
168722,tcp,1
168723,tcp,1
168724,tcp,1
168725,tcp,1
168726,tcp,1
168727,tcp,1
168728,tcp,1
168729,tcp,1
168730,tcp,1
168731,tcp,1
168732,tcp,1
168733,tcp,1
168734,tcp,1
168735,tcp,1
168736,tcp,1
168737,tcp,1
168738,tcp,1
168739,tcp,1
168740,tcp,1
168741,tcp,1
168742,tcp,1
168743,tcp,1
168744,tcp,1
168745,tcp,1
168746,tcp,1
168747,tcp,1
168748,tcp,1
168749,tcp,1
168750,tcp,1
168751,tcp,1
168752,tcp,1
168753,tcp,1
168754,tcp,1
168755,tcp,1
168756,tcp,1
168757,tcp,1
168758,tcp,1
168759,tcp,1
168760,tcp,1
168761,tcp,1
168762,tcp,1
168763,tcp,1
168764,tcp,1
168765,tcp,1
168766,tcp,1
168767,tcp,1
168768,tcp,1
168769,tcp,1
168770,tcp,1
